,Primary Key,Ancient Toponym,Modern Toponym,Province,Country,Barrington Atlas Rank,Barrington Atlas Reference,Start Date,End Date,Select Bibliography,Area,Estimate Basis,Civic Status,Structure,num_of_structures,geometry,ID,level_0,Unnamed: 0_y,index,pop_sample,pop_est,pop_diff,western_province,inscr_N,occups_list,occups_N,occups_unique_N,inscr_N_post235,occups_N_post235,ratio_post235,pop_est_log,inscr_N_log,occups_N_log,city_province,occups_cats_list,occups_cats_unique_N,occups_cats_vec,shares_vec,ZI,largest_cat,ZI_cat,ZIw,shares_weighted_vec,RZI,RZI_cat,RZIw,DI,DIw,DI/ZIw,Primary key,Name,Population,associations,inscriptions,D(N),West / East
218,Hanson2016_925,Camerinum,Camerino,Italia (VI Umbria and Ager Gallicus),Italy,3,42 E2,-400,,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG.,20.0,Unspecified,['Municipium'],,0,POINT (13.066642 43.134144),925,,,,,2290.0,,True,22.0,['curator'],1.0,1.0,0.0,0.0,0.0,7.736307096548285,3.091042453358316,0.0,Camerinum (Italia (VI Umbria and Ager Gallicus)),['Managerial'],1,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],1.0,1,Managerial,0.0,"[0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 4.2415507 0.        0.        0.        0.       ]",4.24155069582505,Managerial,0.0,1.0,0.0,0.0,925,,,,,,
219,Hanson2016_926,Carsulae,Carsulae,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D3,-400,,Beloch 1880; BNP; de Ligt 2012; DGRG; Golvin 1988; PECS; Sear 2006.,15.0,Unspecified,['Municipium'],"['Amphitheatre', 'Arch of Trajan', 'Basilica', 'Baths', 'Forum', 'Temple', 'Temple', 'Theatre', 'Urban grid']",9,POINT (12.557153 42.639792),926,,,,,1559.0,,True,83.0,"['scriba', 'faber', 'scriba', 'aerarius', 'curator', 'faber', 'dissignator', 'circitor', 'faber', 'faber', 'arcarius']",11.0,7.0,4.0,0.0,0.04819277108433735,7.351799869057777,4.418840607796598,2.3978952727983707,Carsulae (Italia (VI Umbria and Ager Gallicus)),"['Education', 'Unclassified', 'Education', 'Metal-Working', 'Managerial', 'Unclassified', 'Managerial', 'Managerial', 'Unclassified', 'Unclassified', 'Finance']",5,[1 1 0 0 4 0 0 0 0 2 0 0 0 0 3 0 0 0 0],"[0.09090909 0.09090909 0.         0.         0.36363636 0.
 0.         0.         0.         0.18181818 0.         0.
 0.         0.         0.27272727 0.         0.         0.
 0.        ]",0.36363636363636365,4,Unclassified,0.8719619173812257,"[0.99719561 6.35916542 0.         0.         3.69437229 0.
 0.         0.         0.         3.7298951  0.         0.
 0.         0.         1.15678655 0.         0.         0.
 0.        ]",6.359165424739196,Finance,15.248612710924961,3.9032258064516134,1.6277715923333487,4.476371878916709,926,Carsulae,1559.0,2.0,114.0,27.350877192982455,West
220,Hanson2016_929,Fanum Fortunae,Fano,Italia (VI Umbria and Ager Gallicus),Italy,3,42 E1,-27,,Beloch 1880; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; PECS; Salmon 1969.,24.0,Urban grid and walls,"['Colonia', 'Municipium']","['Arch', 'Basilica', 'Forum?', 'Temple of Fortuna', 'Urban grid', 'Walls']",6,POINT (13.017751 43.843172),929,,,,,2922.0,,True,80.0,"['architectus', 'faber', 'lintiarius', 'ocularius', 'medicus', 'faber centonarius']",6.0,6.0,4.0,0.0,0.05,7.980023592310645,4.382026634673881,1.791759469228055,Fanum Fortunae (Italia (VI Umbria and Ager Gallicus)),"['Building', 'Unclassified', 'Clothing', 'Miscellaneous Services', 'Miscellaneous Services', 'Clothing']",4,[0 0 0 2 1 0 0 2 0 0 1 0 0 0 0 0 0 0 0],"[0.         0.         0.         0.33333333 0.16666667 0.
 0.         0.33333333 0.         0.         0.16666667 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.3333333333333333,2,Miscellaneous Services,0.5972531564093516,"[0.         0.         0.         2.40259009 1.69325397 0.
 0.         5.13477738 0.         0.         2.57669082 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",5.1347773766546325,Clothing,9.200285986998928,3.5999999999999996,2.00919825558449,6.02759476675347,929,Fanum Fortunae,2974.0,3.0,161.0,55.41614906832298,West
221,Hanson2016_930,Forum Sempronii,Fossombrone,Italia (VI Umbria and Ager Gallicus),Italy,4 or 5,42 D1,-122,,Beloch 1880; de Ligt 2012; DGRG; PECS.,25.0,Walls,['Municipium'],"['Forum', 'Urban grid', 'Walls']",3,POINT (12.817031 43.700322),930,,,,,3086.0,,True,59.0,"['faber', 'armamentarius', 'faber tignarius', 'iumentarius', 'medicus']",5.0,5.0,0.0,0.0,0.0,8.034631032923107,4.07753744390572,1.6094379124341003,Forum Sempronii (Italia (VI Umbria and Ager Gallicus)),"['Unclassified', 'Miscellaneous Services', 'Building', 'Transport', 'Miscellaneous Services']",4,[0 0 0 2 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0],"[0.  0.  0.  0.4 0.2 0.  0.  0.  0.  0.  0.2 0.  0.  0.2 0.  0.  0.  0.
 0. ]",0.4,2,Miscellaneous Services,0.6437751649736402,"[0.         0.         0.         2.88310811 2.03190476 0.
 0.         0.         0.         0.         3.09202899 0.
 0.         6.61550388 0.         0.         0.         0.
 0.        ]",6.615503875968993,Transport,10.647242747839234,3.571428571428571,2.219053337712899,5.547633344282247,930,Forum Sempronii,3132.0,2.0,89.0,70.3820224719101,West
222,Hanson2016_931,Fulginiae,Foligno,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D3,-400,,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; Nelis-Clément and Roddaz 2008; PECS.,37.0,Urban grid,['Municipium'],"['Amphitheatre', 'Arch', 'Baths', 'Bridge', 'Bridge', 'Bridge', 'Circus?', 'Forum', 'Urban grid']",9,POINT (12.703192 42.955653000000005),931,,,,,5210.0,,True,172.0,"['faber', 'frumentarius', 'frumentarius', 'faber', 'gladiator', 'scaenicus', 'scaenicus', 'curator', 'aerarius', 'aerarius', 'curator', 'faber', 'curator', 'dissignator']",14.0,7.0,6.0,4.0,0.03488372093023256,8.558335134747413,5.147494476813453,2.6390573296152584,Fulginiae (Italia (VI Umbria and Ager Gallicus)),"['Unclassified', 'Retail', 'Retail', 'Unclassified', 'Performing Arts', 'Performing Arts', 'Performing Arts', 'Managerial', 'Metal-Working', 'Metal-Working', 'Managerial', 'Unclassified', 'Managerial', 'Managerial']",5,[2 0 0 0 3 3 0 0 0 0 0 0 0 0 4 2 0 0 0],"[0.14285714 0.         0.         0.         0.21428571 0.21428571
 0.         0.         0.         0.         0.         0.
 0.         0.         0.28571429 0.14285714 0.         0.
 0.        ]",0.2857142857142857,4,Managerial,0.7540163798900738,"[1.56702167 0.         0.         0.         2.17704082 5.86126374
 0.         0.         0.         0.         0.         0.
 0.         0.         1.21187163 1.54321881 0.         0.
 0.        ]",5.861263736263735,Performing Arts,15.468211023994925,4.666666666666667,1.7683081812197723,6.189078634269204,931,,,,,,
223,Hanson2016_933,Iguvium,Gubbio,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D2,-400,,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; PECS; Sear 2006.,74.0,Inhabited area,"['Municipium', 'Rights and privileges']","['Temple of Jupiter Apenninus', 'Theatre', 'Walls']",3,POINT (12.580375 43.350411),933,,,,,13153.0,,True,108.0,"['faber', 'curator', 'faber']",3.0,2.0,0.0,0.0,0.0,9.48440514846878,4.68213122712422,1.0986122886681098,Iguvium (Italia (VI Umbria and Ager Gallicus)),"['Unclassified', 'Managerial', 'Unclassified']",2,[0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0],"[0.         0.         0.         0.         0.66666667 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.33333333 0.         0.         0.
 0.        ]",0.6666666666666666,2,Unclassified,0.7324081924454064,"[0.         0.         0.         0.         6.77301587 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         1.41385023 0.         0.         0.
 0.        ]",6.773015873015873,Unclassified,7.440918469439404,1.7999999999999998,1.638430607928307,2.457645911892461,933,Iguvium,13221.0,2.0,203.0,130.25615763546799,West
224,Hanson2016_934,Interamna Nahars,Terni,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D3,-400,,Beloch 1880; Bispham 2007; de Ligt 2012; Golvin 1988; PECS; Sear 2006.,48.0,Urban grid and walls,['Municipium'],"['Amphitheatre', 'Aqueduct', 'Aqueduct', 'Bridge', 'Bridge', 'Forum', 'Temple', 'Temple', 'Theatre', 'Urban grid', 'Walls']",11,POINT (12.646781 42.560219),934,,,,,7376.0,,True,137.0,"['aerarius', 'curator', 'negotians', 'possessor']",4.0,4.0,4.0,3.0,0.029197080291970802,8.90598676523643,4.919980925828125,1.3862943611198906,Interamna Nahars (Italia (VI Umbria and Ager Gallicus)),"['Metal-Working', 'Managerial', 'Retail', 'Managerial']",3,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0],"[0.25 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.5  0.25 0.   0.   0.  ]",0.5,2,Managerial,0.6931471805599453,"[2.74228792 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         2.12077535 2.70063291 0.         0.
 0.        ]",2.7422879177377895,Metal-Working,3.801618276927104,2.6666666666666665,1.923593387851951,3.847186775703902,934,Interamna Nahars,7376.0,5.0,227.0,162.46696035242292,West
225,Hanson2016_935,Matilica,Matélica,Italia (VI Umbria and Ager Gallicus),Italy,3,42 E2,-400,,Beloch 1880; de Ligt 2012; DGRG; PECS.,8.0,Walls,['Municipium'],"['Baths', 'Forum', 'Urban grid', 'Walls']",4,POINT (13.008723 43.255867),935,,,,,1000.0,,True,23.0,"['aerarius', 'curator', 'curator']",3.0,2.0,1.0,0.0,0.043478260869565216,6.907755278982137,3.1354942159291497,1.0986122886681098,Matilica (Italia (VI Umbria and Ager Gallicus)),"['Metal-Working', 'Managerial', 'Managerial']",2,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0],"[0.33333333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.66666667 0.         0.         0.
 0.        ]",0.6666666666666666,2,Managerial,0.7324081924454064,"[3.65638389 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         2.82770046 0.         0.         0.
 0.        ]",3.6563838903170525,Metal-Working,4.016948273990424,1.7999999999999998,1.638430607928307,2.457645911892461,935,,,,,,
226,Hanson2016_936,Mevania,Bevagna,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D3,-400,,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; Golvin 1988; PECS; Sear 2006.,14.0,Walls,['Municipium'],"['Amphitheatre', 'Aqueduct', 'Baths', 'Forum', 'Temple', 'Temple', 'Theatre', 'Walls']",8,POINT (12.607281 42.931821),936,,,,,1422.0,,True,162.0,"['mercator', 'curator', 'faber', 'centonarius', 'centonarius', 'aerarius', 'negotiator', 'aurarius']",8.0,7.0,0.0,0.0,0.0,7.259819610363186,5.087596335232384,2.0794415416798357,Mevania (Italia (VI Umbria and Ager Gallicus)),"['Retail', 'Managerial', 'Unclassified', 'Clothing', 'Clothing', 'Metal-Working', 'Retail', 'Metal-Working']",5,[2 0 0 0 1 0 0 2 0 0 0 0 0 0 1 2 0 0 0],"[0.25  0.    0.    0.    0.125 0.    0.    0.25  0.    0.    0.    0.
 0.    0.    0.125 0.25  0.    0.    0.   ]",0.25,2,Metal-Working,0.5198603854199589,"[2.74228792 0.         0.         0.         1.26994048 0.
 0.         3.85108303 0.         0.         0.         0.
 0.         0.         0.53019384 2.70063291 0.         0.
 0.        ]",3.851083032490975,Clothing,8.00810203822009,4.571428571428571,2.198392443259373,8.793569773037492,936,Mevania,1422.0,4.0,280.0,20.314285714285713,West
227,Hanson2016_937,Mevaniola,Unknown,Italia (VI Umbria and Ager Gallicus),Italy,3,42 B1,-400,,Beloch 1880; Bispham 2007; de Ligt 2012; DGRG; PECS.,2.0,Unspecified,['Municipium'],"['Aqueduct', 'Basilica', 'Baths', 'Forum', 'Theatre', 'Urban grid?']",6,POINT (11.903398 43.983123),937,,,,,1000.0,,True,19.0,"['purpurarius', 'centonarius', 'dendrophorus']",3.0,3.0,2.0,0.0,0.10526315789473684,6.907755278982137,2.9444389791664403,1.0986122886681098,Mevaniola (Italia (VI Umbria and Ager Gallicus)),"['Clothing', 'Clothing', 'Building']",2,[0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0],"[0.         0.         0.         0.         0.         0.
 0.         0.66666667 0.         0.         0.33333333 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.6666666666666666,2,Clothing,0.7324081924454064,"[ 0.          0.          0.          0.          0.          0.
  0.         10.26955475  0.          0.          5.15338164  0.
  0.          0.          0.          0.          0.          0.
  0.        ]",10.269554753309265,Clothing,11.282259051135558,1.7999999999999998,1.638430607928307,2.457645911892461,937,Mevaniola,106.0,1.0,33.0,3.2121212121212124,West
228,Hanson2016_938,Narnia,Narni,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D3,-400,,Beloch 1880; Bispham 2007; BNP; Cornell and Mathews 1982; de Ligt 2012; PECS; Salmon 1969.,11.0,Walls,"['Colonia', 'Municipium', 'Rights and privileges']","['Aqueduct', 'Aqueduct', 'Arch', 'Bridge', 'Forum', 'Urban grid', 'Walls']",7,POINT (12.51563 42.517602),938,,,,,1030.0,,True,44.0,"['aerarius', 'scriptor', 'redemptor']",3.0,3.0,0.0,0.0,0.0,6.937314081223682,3.784189633918261,1.0986122886681098,Narnia (Italia (VI Umbria and Ager Gallicus)),"['Metal-Working', 'Managerial', 'Food-Production']",3,[1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0],"[0.33333333 0.         0.         0.         0.         0.
 0.33333333 0.         0.         0.         0.         0.
 0.         0.         0.33333333 0.         0.         0.
 0.        ]",0.3333333333333333,1,Metal-Working,0.3662040962227032,"[3.65638389 0.         0.         0.         0.         0.
 6.97222222 0.         0.         0.         0.         0.
 0.         0.         1.41385023 0.         0.         0.
 0.        ]",6.972222222222222,Food-Production,7.65976901265821,3.0,2.730717679880512,8.192153039641537,938,,,,,,
229,Hanson2016_940,Nursia,Norcia,Italia (VI Umbria and Ager Gallicus),Italy,3,42 E3,-400,,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; PECS.,31.0,Walls,['Municipium'],"['Amphitheatre', 'Theatre', 'Walls', 'Walls']",4,POINT (13.093901 42.79336),940,,,,,4113.0,,True,137.0,"['medicus', 'sagittarius', 'gladiator']",3.0,3.0,2.0,0.0,0.014598540145985401,8.321907968230423,4.919980925828125,1.0986122886681098,Nursia (Italia (VI Umbria and Ager Gallicus)),"['Miscellaneous Services', 'Metal-Working', 'Performing Arts']",3,[1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],"[0.33333333 0.         0.         0.33333333 0.         0.33333333
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.3333333333333333,1,Metal-Working,0.3662040962227032,"[3.65638389 0.         0.         2.40259009 0.         9.11752137
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",9.117521367521366,Performing Arts,10.016621016553042,3.0,2.730717679880512,8.192153039641537,940,,,,,,
230,Hanson2016_941,Ocriculum,Otricoli,Italia (VI Umbria and Ager Gallicus),Italy,3,42 C4,-400,,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; Golvin 1988; PECS; Salmon 1969; Sear 2006.,25.0,Inhabited area,"['Colonia', 'Municipium']","['Amphitheatre', 'Aqueduct', 'Basilica?', 'Baths', 'Forum?', 'Nymphaeum?', 'Temple', 'Temple', 'Temple of the imperial cult', 'Theatre', 'Walls']",11,POINT (12.47655 42.422887),941,,,,,3086.0,,True,64.0,"['tonsor', 'lignarius']",2.0,2.0,7.0,1.0,0.109375,8.034631032923107,4.1588830833596715,0.6931471805599453,Ocriculum (Italia (VI Umbria and Ager Gallicus)),"['Miscellaneous Services', 'Building']",2,[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],"[0.  0.  0.  0.5 0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.  0.  0.  0.  0.
 0. ]",0.5,1,Miscellaneous Services,0.34657359027997264,"[0.         0.         0.         3.60388514 0.         0.
 0.         0.         0.         0.         7.73007246 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",7.730072463768115,Building,5.358077933784939,2.0,2.8853900817779268,5.7707801635558535,941,Ocriculum,3085.0,2.0,143.0,43.14685314685315,West
231,Hanson2016_947,Sarsina,Sarsina,Italia (VI Umbria and Ager Gallicus),Italy,3,42 C1,-400,,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; PECS.,10.0,Walls,"['Municipium', 'Rights and privileges']","['Baths', 'Forum', 'Sanctuary of Oriental Dieties', 'Unidentified public building', 'Urban grid', 'Walls']",6,POINT (12.143099 43.918666),947,,,,,1000.0,,True,75.0,"['mulionus', 'medicus', 'centonarius', 'faber centonarius', 'dendrophorus', 'centonarius', 'centonarius', 'centonarius', 'centonarius', 'medicus']",10.0,5.0,2.0,0.0,0.02666666666666667,6.907755278982137,4.31748811353631,2.302585092994046,Sarsina (Italia (VI Umbria and Ager Gallicus)),"['Transport', 'Miscellaneous Services', 'Clothing', 'Clothing', 'Building', 'Clothing', 'Clothing', 'Clothing', 'Clothing', 'Miscellaneous Services']",4,[0 0 0 2 0 0 0 6 0 0 1 0 0 1 0 0 0 0 0],"[0.  0.  0.  0.2 0.  0.  0.  0.6 0.  0.  0.1 0.  0.  0.1 0.  0.  0.  0.
 0. ]",0.6,6,Clothing,1.3815510557964275,"[0.         0.         0.         1.44155405 0.         0.
 0.         9.24259928 0.         0.         1.54601449 0.
 0.         3.30775194 0.         0.         0.         0.
 0.        ]",9.24259927797834,Clothing,21.281871317990454,2.380952380952381,1.034034480722028,1.7233908012033803,947,Sarsina,907.0,3.0,227.0,11.986784140969164,West
232,Hanson2016_948,Sena Gallica,Senigallia,Italia (VI Umbria and Ager Gallicus),Italy,3,42 E1,-400,,Beloch 1880; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; PECS; Salmon 1969.,7.0,Urban grid,"['Colonia', 'Rights and privileges', 'Rights and privileges']","['Forum', 'Urban grid', 'Walls']",3,POINT (13.218024 43.715014),948,,,,,1000.0,,True,11.0,"['opifex', 'materiarius', 'cisiarius']",3.0,3.0,0.0,0.0,0.0,6.907755278982137,2.3978952727983707,1.0986122886681098,Sena Gallica (Italia (VI Umbria and Ager Gallicus)),"['Building', 'Building', 'Transport']",2,[0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0],"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.66666667 0.
 0.         0.33333333 0.         0.         0.         0.
 0.        ]",0.6666666666666666,2,Building,0.7324081924454064,"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         10.30676329  0.
  0.         11.02583979  0.          0.          0.          0.
  0.        ]",11.025839793281653,Transport,12.113123089785075,1.7999999999999998,1.638430607928307,2.457645911892461,948,Sena Gallica,598.0,1.0,21.0,28.476190476190474,West
233,Hanson2016_949,Sentinum,Sentino,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D2,-400,,Beloch 1880; Bispham 2007; BNP; de Ligt 2012; DGRG; PECS.,16.0,Walls,['Municipium?'],"['Baths', 'Baths', 'Forum?', 'Urban grid', 'Walls']",5,POINT (12.852965 43.42179),949,,,,,1700.0,,True,59.0,"['faber', 'centonarius']",2.0,2.0,5.0,2.0,0.0847457627118644,7.438383530044307,4.07753744390572,0.6931471805599453,Sentinum (Italia (VI Umbria and Ager Gallicus)),"['Unclassified', 'Clothing']",2,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],"[0.  0.  0.  0.  0.5 0.  0.  0.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0. ]",0.5,1,Unclassified,0.34657359027997264,"[0.         0.         0.         0.         5.0797619  0.
 0.         7.70216606 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",7.70216606498195,Clothing,5.338734692146727,2.0,2.8853900817779268,5.7707801635558535,949,Sentinum,1700.0,3.0,176.0,28.977272727272727,West
234,Hanson2016_951,Sestinum,Sestino,Italia (VI Umbria and Ager Gallicus),Italy,3,42 C1,-400,,Beloch 1880; BNP; de Ligt 2012; DGRG; PECS.,,,['Municipium'],,0,POINT (12.298883 43.710612),951,,,,,1000.0,,True,33.0,"['centonarius', 'curator', 'curator', 'faber']",4.0,3.0,4.0,0.0,0.12121212121212122,6.907755278982137,3.4965075614664802,1.3862943611198906,Sestinum (Italia (VI Umbria and Ager Gallicus)),"['Clothing', 'Managerial', 'Managerial', 'Unclassified']",3,[0 0 0 0 1 0 0 1 0 0 0 0 0 0 2 0 0 0 0],"[0.   0.   0.   0.   0.25 0.   0.   0.25 0.   0.   0.   0.   0.   0.
 0.5  0.   0.   0.   0.  ]",0.5,2,Managerial,0.6931471805599453,"[0.         0.         0.         0.         2.53988095 0.
 0.         3.85108303 0.         0.         0.         0.
 0.         0.         2.12077535 0.         0.         0.
 0.        ]",3.851083032490975,Clothing,5.338734692146727,2.6666666666666665,1.923593387851951,3.847186775703902,951,,,,,,
235,Hanson2016_952,Spoletium,Spoleto,Italia (VI Umbria and Ager Gallicus),Italy,2,42 D3,-240,,Beloch 1880; Benario 1981; Bispham 2007; BNP; Cornell and Mathews 1982; de Ligt 2012; DGRG; Golvin 1988; Nelis-Clément and Roddaz 2008; PECS; Salmon 1969; Sear 2006.,23.0,Inhabited area,"['Colonia', 'Municipium', 'Rights and privileges']","['Acropolis', 'Amphitheatre', 'Aqueduct', 'Aqueduct', 'Arch of Drusus and Germanicus', 'Arch of Monterone', 'Baths', 'Bridge', 'Circus?', 'Forum', 'Temple', ""Temple ('capitolium')"", 'Temple (di S. Ansano)', 'Theatre', 'Unidentified public building', 'Unidentified public building', 'Urban grid', 'Walls']",18,POINT (12.736833 42.734216),952,,,,,2760.0,,True,141.0,"['arcarius', 'curator', 'scamillarius', 'faber', 'iumentarius', 'tector', 'anularius']",7.0,7.0,6.0,0.0,0.0425531914893617,7.9229859587111955,4.948759890378168,1.9459101490553132,Spoletium (Italia (VI Umbria and Ager Gallicus)),"['Finance', 'Managerial', 'Miscellaneous Services', 'Unclassified', 'Transport', 'Building', 'Metal-Working']",7,[1 1 0 1 1 0 0 0 0 0 1 0 0 1 1 0 0 0 0],"[0.14285714 0.14285714 0.         0.14285714 0.14285714 0.
 0.         0.         0.         0.         0.14285714 0.
 0.         0.14285714 0.14285714 0.         0.         0.
 0.        ]",0.14285714285714285,1,Metal-Working,0.277987164150759,"[1.56702167 9.99297424 0.         1.02968147 1.45136054 0.
 0.         0.         0.         0.         2.20859213 0.
 0.         4.72535991 0.60593581 0.         0.         0.
 0.        ]",9.992974238875878,Finance,19.445429990676864,7.0,3.597288396588255,25.181018776117785,952,Spoletium,2760.0,4.0,395.0,27.949367088607595,West
236,Hanson2016_953,Suasa,Castelleone di Suasa,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D1,-400,,Beloch 1880; de Ligt 2012; DGRG; PECS.,21.0,Unspecified,['Municipium'],"['Amphitheatre', 'Theatre', 'Walls']",3,POINT (12.983986 43.623375),953,,,,,2444.0,,True,66.0,"['centonarius', 'aerarius', 'aerarius', 'curator', 'centonarius', 'aerarius', 'faber', 'faber', 'exceptor', 'exceptor', 'aerarius', 'aerarius', 'curator']",13.0,5.0,5.0,2.0,0.07575757575757576,7.8013913202914855,4.189654742026425,2.5649493574615367,Suasa (Italia (VI Umbria and Ager Gallicus)),"['Clothing', 'Metal-Working', 'Metal-Working', 'Managerial', 'Clothing', 'Metal-Working', 'Unclassified', 'Unclassified', 'Education', 'Education', 'Metal-Working', 'Metal-Working', 'Managerial']",5,[5 0 0 0 2 0 0 2 0 2 0 0 0 0 2 0 0 0 0],"[0.38461538 0.         0.         0.         0.15384615 0.
 0.         0.15384615 0.         0.15384615 0.         0.
 0.         0.         0.15384615 0.         0.         0.
 0.        ]",0.38461538461538464,5,Metal-Working,0.9865189836390527,"[4.21890449 0.         0.         0.         1.56300366 0.
 0.         2.36989725 0.         3.15606509 0.         0.
 0.         0.         0.65254626 0.         0.         0.
 0.        ]",4.218904488827368,Metal-Working,10.821276357809351,4.121951219512194,1.6070302548162516,4.178278662522254,953,Suasa,2444.0,2.0,241.0,20.282157676348547,West
237,Hanson2016_956,Tuficum,Borgo Tufico,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D2,-400,,Beloch 1880; BNP; de Ligt 2012; DGRG.,40.0,Unspecified,['Municipium'],,0,POINT (12.997564 43.345836),956,,,,,5782.0,,True,46.0,"['curator', 'curator', 'curator', 'faber', 'curator']",5.0,2.0,0.0,0.0,0.0,8.662504922576291,3.828641396489095,1.6094379124341003,Tuficum (Italia (VI Umbria and Ager Gallicus)),"['Managerial', 'Managerial', 'Managerial', 'Unclassified', 'Managerial']",2,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 4 0 0 0 0],"[0.  0.  0.  0.  0.2 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.8 0.  0.  0.
 0. ]",0.8,4,Managerial,1.2875503299472804,"[0.         0.         0.         0.         2.03190476 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         3.39324056 0.         0.         0.
 0.        ]",3.39324055666004,Managerial,5.461209997897659,1.4705882352941173,0.9137278449406054,1.1421598061757567,956,Tuficum,5782.0,1.0,74.0,78.13513513513514,West
238,Hanson2016_957,Urvinum Hortense,Collemancio,Italia (VI Umbria and Ager Gallicus),Italy,3,42 D3,-400,,Beloch 1880; Bispham 2007; de Ligt 2012; PECS.,4.0,Walls,['Municipium'],"['Baths', 'Temple', 'Walls']",3,POINT (12.522032 42.985186),957,,,,,1000.0,,True,64.0,['opifex'],1.0,1.0,0.0,0.0,0.0,6.907755278982137,4.1588830833596715,0.0,Urvinum Hortense (Italia (VI Umbria and Ager Gallicus)),['Building'],1,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],1.0,1,Building,0.0,"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         15.46014493  0.
  0.          0.          0.          0.          0.          0.
  0.        ]",15.46014492753623,Building,0.0,1.0,0.0,0.0,957,,,,,,
